,btc_row_id,btc_id,btc_dt,btc_low,btc_high,btc_open,btc_close,btc_volume,btc_macd,btc_macd_single,btc_rsi,btc_bollinger_bands_sma,btc_bollinger_bands_lower_band,btc_bollinger_bands_upper_band,btc_obv,btc_ichimoku_chikou_span,btc_ichimoku_kijun_sen,btc_ichimoku_tenkan_sen,btc_ichimoku_senkou_span_a,btc_ichimoku_senkou_span_b,btc_stoch_oscillator,btc_stoch_signal,btc_stoch_percent_j,btc_aroon_up,btc_aroon_down,btc_aroon_oscillator,btc_sma5,btc_sma10,btc_sma30,btc_ema5,btc_ema10,btc_ema30,target
694,694,BTC_USDT,2022-09-25,18641.71,19186.5,18919.87,18803.87,3802073.2,-541.24915,-478.0591,40.442978,19866.268,17690.15,22042.385,-941325180.0,19159.25,20468.969,19167.3,21537.475,22066.25,20.152838,18.405716,14.91147,52.0,84.0,-32.0,18974.693,19260.094,19891.965,19028.223,19288.951,20059.736,19226.31
695,695,BTC_USDT,2022-09-26,18690.01,19312.04,18804.43,19226.31,7204748.0,-513.68665,-485.18463,44.333973,19888.373,17747.984,22028.762,-934120450.0,19198.68,20468.969,19130.855,21537.475,22066.25,19.695498,17.963423,14.49927,48.0,80.0,-32.0,19129.084,19202.738,19865.008,19094.252,19277.562,20005.967,19080.16
696,696,BTC_USDT,2022-09-27,18827.11,20376.55,19226.32,19080.16,13748525.0,-497.89688,-487.72708,43.280468,19878.373,17724.88,22031.863,-947868930.0,19561.18,20468.969,19264.615,21537.475,22066.25,20.597752,25.424118,35.07685,44.0,76.0,-32.0,19064.498,19099.852,19848.934,19089.555,19241.67,19946.236,19409.99
697,697,BTC_USDT,2022-09-28,18483.32,19774.99,19081.16,19409.99,10395700.0,-453.54068,-480.8898,46.377346,19882.975,17733.906,22032.043,-937473220.0,19333.15,20468.969,19264.615,21531.746,22066.25,27.657251,39.584213,63.43814,40.0,72.0,-32.0,19088.94,19099.469,19819.436,19196.367,19272.273,19911.64,19585.77
698,698,BTC_USDT,2022-09-29,18851.12,19644.73,19417.53,19585.77,7647025.5,-399.59784,-464.6314,48.00665,19794.08,17752.986,21835.174,-929826240.0,20081.26,20468.969,19264.615,21531.746,22363.58,39.449245,53.339405,81.11972,36.0,68.0,-32.0,19221.22,19104.81,19812.45,19326.168,19329.273,19890.617,19421.94
699,699,BTC_USDT,2022-09-30,19142.96,20171.49,19601.53,19421.94,9658846.0,-365.8502,-444.87515,46.585896,19682.787,17823.5,21542.072,-939485060.0,20770.21,20468.969,19366.4,21210.27,22363.58,50.75816,59.350864,76.53627,32.0,64.0,-32.0,19344.834,19159.764,19791.344,19358.092,19346.121,19860.379,19305.78
700,700,BTC_USDT,2022-10-01,19163.96,19476.05,19413.91,19305.78,2426271.8,-344.5068,-424.80148,45.556423,19556.521,17975.838,21137.203,-941911360.0,20285.0,20468.969,19429.936,21210.27,22363.58,56.826378,57.78886,59.713825,28.0,60.0,-32.0,19360.729,19244.906,19763.95,19340.654,19338.787,19824.598,19055.32
701,701,BTC_USDT,2022-10-02,18931.83,19391.96,19305.79,19055.32,2514270.2,-343.83844,-408.6089,43.332897,19389.38,18482.668,20296.094,-944425600.0,20592.54,20468.969,19429.936,20774.69,21928.0,55.65925,49.83802,38.195564,24.0,56.0,-32.0,19355.76,19210.129,19734.047,19245.543,19287.248,19774.967,19625.11
702,702,BTC_USDT,2022-10-03,18964.9,19712.2,19056.46,19625.11,4803610.0,-293.9431,-385.67572,49.385345,19361.78,18521.496,20202.062,-939622020.0,20809.19,20468.969,19429.936,20709.105,21862.414,53.503395,52.88331,51.643135,20.0,52.0,-32.0,19398.783,19243.861,19727.273,19372.064,19348.678,19765.299,20333.74
703,703,BTC_USDT,2022-10-04,19494.45,20455.22,19625.12,20333.74,6591408.0,-194.97263,-347.53513,55.71969,19367.389,18503.066,20231.71,-933030590.0,20616.47,20468.969,19469.27,20684.912,21862.414,56.631886,67.17433,88.25922,16.0,48.0,-32.0,19548.377,19384.799,19738.54,19692.623,19527.78,19801.973,20155.41
704,704,BTC_USDT,2022-10-05,19730.8,20355.76,20334.84,20155.41,15399998.0,-129.43549,-303.9152,53.89185,19390.023,18469.854,20310.193,-948430590.0,20493.62,20468.969,19469.27,20962.012,21862.414,67.424835,82.21686,111.80092,12.0,44.0,-32.0,19695.072,19519.953,19750.83,19846.885,19641.895,19824.775,19960.0
705,705,BTC_USDT,2022-10-06,19858.03,20444.04,20147.63,19960.0,9681761.0,-92.20195,-261.57254,51.883385,19398.03,18461.102,20334.957,-958112320.0,20478.99,20468.969,19469.27,20823.58,21862.414,78.16667,85.10883,98.99315,8.0,40.0,-32.0,19825.916,19593.322,19790.023,19884.59,19699.73,19833.5,19524.05
706,706,BTC_USDT,2022-10-07,19322.83,20054.27,19961.98,19524.05,7503419.5,-96.75622,-228.60927,47.619553,19368.781,18487.598,20249.965,-965615740.0,20151.0,20468.969,19653.17,20836.195,21862.414,79.48417,71.12682,54.412125,4.0,36.0,-32.0,19919.662,19637.71,19798.152,19764.41,19667.79,19813.535,19409.26
707,707,BTC_USDT,2022-10-08,19252.75,19616.73,19524.05,19409.26,2239708.0,-108.37885,-204.56319,46.535103,19368.555,18487.414,20249.693,-967855490.0,20203.48,20468.969,19693.525,20780.24,21862.414,71.48087,58.206955,31.659128,4.0,32.0,-32.0,19876.492,19637.639,19801.195,19646.027,19620.783,19787.453,19443.0
708,708,BTC_USDT,2022-10-09,19320.15,19546.43,19404.0,19443.0,3927888.8,-113.5583,-186.36221,46.91775,19364.086,18485.412,20242.76,-963927550.0,21143.9,19340.54,19693.525,20764.535,21862.414,59.600426,49.467503,29.201653,4.0,28.0,-28.0,19698.344,19623.361,19737.174,19578.352,19588.459,19765.23,19131.85
709,709,BTC_USDT,2022-10-10,19034.41,19521.94,19436.35,19131.85,5474582.5,-141.14326,-177.31842,43.804226,19377.059,18520.418,20233.7,-969402180.0,21297.59,19303.95,19693.525,20660.045,21862.414,50.170708,42.83767,28.171587,76.0,24.0,52.0,19493.633,19594.352,19653.309,19429.518,19505.44,19724.367,19060.57
710,710,BTC_USDT,2022-10-11,18862.35,19264.15,19117.84,19060.57,7194051.0,-166.83305,-175.22134,43.098633,19407.37,18645.846,20168.89,-976596220.0,20911.01,19303.95,19658.785,20660.045,21862.414,43.082844,36.943363,24.664402,72.0,20.0,52.0,19313.746,19569.832,19560.957,19306.535,19424.555,19681.541,19155.55
711,711,BTC_USDT,2022-10-12,18985.63,19236.94,19060.57,19155.55,5424866.0,-177.48236,-175.67355,44.384197,19394.992,18625.588,20164.395,-971171330.0,20588.52,19303.95,19658.785,20779.871,21862.414,35.609306,27.046886,9.922049,68.0,16.0,52.0,19240.047,19579.854,19452.873,19256.207,19375.645,19647.605,19374.19
712,712,BTC_USDT,2022-10-13,18181.14,19499.57,19152.21,19374.19,13693765.0,-166.36197,-173.81123,47.333908,19399.312,18631.396,20167.229,-957477570.0,18543.5,19303.95,19312.59,20849.795,21862.414,32.520645,33.57168,35.67375,64.0,12.0,52.0,19233.031,19554.762,19426.107,19295.535,19375.38,19629.967,19180.82
713,713,BTC_USDT,2022-10-14,19079.92,19947.84,19369.07,19180.82,8614828.0,-171.17902,-173.28479,45.057785,19412.135,18668.178,20156.092,-966092420.0,15899.8,19303.95,19312.59,20860.877,21862.414,33.028522,38.466995,49.343945,60.0,8.0,52.0,19180.596,19439.47,19391.416,19257.297,19340.006,19600.99,19070.17
714,714,BTC_USDT,2022-10-15,18989.3,19220.46,19175.01,19070.17,2069535.5,-181.82912,-174.99365,43.761017,19425.45,18716.822,20134.076,-968161920.0,17595.79,19303.95,19117.705,20516.121,21718.49,39.0703,45.172226,57.37608,56.0,4.0,52.0,19168.26,19330.945,19370.332,19194.922,19290.945,19566.742,19258.67
715,715,BTC_USDT,2022-10-16,19070.18,19416.33,19070.18,19258.67,2305048.2,-173.06404,-174.60773,46.58152,19427.068,18720.121,20134.014,-965856900.0,17093.55,19303.95,19064.49,20516.121,21718.49,42.372723,43.478947,45.6914,52.0,4.0,52.0,19207.88,19260.812,19352.291,19216.17,19285.076,19546.867,19548.95
716,716,BTC_USDT,2022-10-17,19158.37,19671.37,19258.3,19548.95,5245393.0,-141.06839,-167.89986,50.6833,19450.508,18760.232,20140.781,-960611520.0,16817.18,19318.18,19064.49,20468.969,21671.34,45.842045,48.87496,54.940792,48.0,84.0,-36.0,19286.56,19263.303,19333.621,19327.098,19333.053,19547.002,19328.19
717,717,BTC_USDT,2022-10-18,19101.0,19697.63,19547.67,19328.19,8877150.0,-132.00342,-160.72058,47.684505,19446.416,18754.264,20138.57,-969488640.0,16329.05,19318.18,19064.49,19904.754,21671.34,48.364662,52.740074,61.490902,44.0,80.0,-36.0,19277.36,19255.195,19330.768,19327.46,19332.17,19532.885,19125.17
718,718,BTC_USDT,2022-10-19,19080.01,19350.88,19325.01,19125.17,7041636.5,-139.59222,-156.4949,45.044952,19423.387,18720.742,20126.031,-976530300.0,16619.34,19318.18,19064.49,19853.926,21671.34,50.822216,50.851616,50.91041,40.0,76.0,-36.0,19266.23,19223.412,19317.195,19260.031,19294.533,19506.58,19050.84
719,719,BTC_USDT,2022-10-20,18913.05,19341.92,19124.18,19050.84,8728766.0,-149.87653,-155.17123,44.08282,19404.832,18683.658,20126.006,-985259070.0,16896.68,19318.18,19064.49,19818.135,21671.34,49.956936,46.27912,38.92349,36.0,72.0,-36.0,19262.363,19215.312,19323.143,19190.3,19250.225,19477.178,19159.25
720,720,BTC_USDT,2022-10-21,18666.77,19242.89,19044.04,19159.25,9087273.0,-147.57794,-153.65257,45.89789,19397.506,18669.512,20125.5,-976171780.0,16662.55,19318.18,19064.49,19818.135,21671.34,48.32265,47.83722,46.866356,32.0,68.0,-36.0,19242.48,19225.18,19346.639,19179.951,19233.684,19456.666,19198.68
721,721,BTC_USDT,2022-10-22,19109.3,19249.92,19159.25,19198.68,2786387.5,-140.94986,-151.11203,46.57711,19404.674,18687.555,20121.791,-973385410.0,16693.08,19318.18,19307.305,19799.912,21671.34,49.08205,53.129814,61.22534,28.0,64.0,-36.0,19172.426,19229.492,19339.824,19186.193,19227.32,19440.021,19561.18
722,722,BTC_USDT,2022-10-23,19073.88,19686.0,19198.68,19561.18,5057978.0,-105.23328,-141.93628,52.483376,19401.477,18687.756,20115.2,-968327420.0,16704.49,19318.18,19182.2,19866.793,21671.34,54.886024,63.691044,81.30108,24.0,60.0,-36.0,19219.023,19248.191,19348.94,19311.19,19288.021,19447.838,19333.15
723,723,BTC_USDT,2022-10-24,19164.44,19596.99,19566.11,19333.15,7398038.0,-94.241325,-132.3973,48.826515,19351.447,18780.049,19922.848,-975725440.0,16703.41,19318.18,19182.2,19866.793,21671.34,61.264328,66.97212,78.38771,20.0,56.0,-36.0,19260.62,19263.426,19362.564,19318.51,19296.227,19440.44,20081.26
724,724,BTC_USDT,2022-10-25,19242.38,20405.0,19329.13,20081.26,6438529.0,-24.877188,-110.893265,58.935596,19347.74,18796.654,19898.826,-969286910.0,16280.84,19318.18,19535.885,19866.793,21671.34,68.972534,76.25443,90.81823,16.0,52.0,-36.0,19466.703,19364.533,19405.145,19572.76,19438.96,19481.783,20770.21
725,725,BTC_USDT,2022-10-26,20054.85,21007.57,20081.27,20770.21,10059433.0,84.7105,-71.772514,65.662865,19388.25,18596.516,20179.986,-959227520.0,15779.36,19594.355,19837.17,19917.686,21671.34,74.65901,80.75049,92.93343,100.0,48.0,52.0,19788.896,19515.688,19456.607,19971.91,19681.006,19564.906,20285.0
726,726,BTC_USDT,2022-10-27,20207.61,20864.12,20744.22,20285.0,7336466.5,130.89816,-31.238379,58.405872,19426.299,18544.143,20308.453,-966563970.0,16223.46,19594.355,19837.17,19949.453,21671.34,79.68787,82.058685,86.800316,96.0,44.0,52.0,20006.16,19589.293,19496.77,20076.273,19790.822,19611.365,20592.54
727,727,BTC_USDT,2022-10-28,20010.43,20738.91,20285.0,20592.54,7752234.5,190.12639,13.034574,61.323555,19485.46,18467.541,20503.383,-958811710.0,16624.01,19594.355,19837.17,19949.453,21671.34,81.270096,81.00111,80.46314,92.0,40.0,52.0,20212.432,19715.729,19536.188,20248.361,19936.59,19674.666,20809.19
728,728,BTC_USDT,2022-10-29,20290.7,21051.74,20591.1,20809.19,7667531.5,251.64624,60.756905,63.277794,19553.771,18384.332,20723.21,-951144190.0,16603.8,19616.441,19859.254,19949.453,21671.34,81.15673,80.4104,78.91775,100.0,36.0,64.0,20507.64,19884.129,19576.969,20435.305,20095.244,19747.861,20616.47
729,729,BTC_USDT,2022-10-30,20516.52,20923.93,20809.19,20616.47,4771123.5,281.60422,104.92637,60.35631,19628.002,18388.725,20867.28,-955915330.0,16517.48,19616.441,20062.81,19969.121,21671.34,82.00931,84.6164,89.83059,96.0,32.0,64.0,20614.682,20040.693,19616.785,20495.693,20190.012,19803.9,20493.62
730,730,BTC_USDT,2022-10-31,20239.55,20825.83,20620.07,20493.62,6707739.0,292.06625,142.35434,58.502075,19699.654,18434.453,20964.855,-962623040.0,16458.62,19616.441,20062.81,19969.121,21671.34,82.58426,82.725975,83.0094,92.0,28.0,64.0,20559.363,20174.129,19656.38,20495.002,20245.213,19848.398,20478.99
731,731,BTC_USDT,2022-11-01,20340.39,20681.05,20487.23,20478.99,7392129.5,295.76767,173.037,58.272503,19765.826,18483.062,21048.59,-970015170.0,16425.29,19616.441,20108.09,19969.121,21289.21,81.81778,78.11097,70.69736,88.0,24.0,64.0,20598.162,20302.16,19703.836,20489.664,20287.719,19889.082,20151.0
732,732,BTC_USDT,2022-11-02,20059.6,20787.13,20481.17,20151.0,6859480.5,269.1326,192.25612,53.228996,19804.668,18524.65,21084.686,-976874690.0,16209.04,19616.441,20147.06,20061.07,21289.21,77.48077,71.60536,59.85455,84.0,20.0,64.0,20509.854,20361.143,19721.365,20376.777,20262.861,19905.98,20203.48
733,733,BTC_USDT,2022-11-03,20037.4,20380.97,20150.34,20203.48,2716606.2,249.38408,203.68172,53.916283,19855.8,18598.041,21113.56,-974158080.0,16435.0,19616.441,20531.086,20081.248,20869.84,72.4222,67.55026,57.806396,80.0,16.0,64.0,20388.713,20448.176,19717.023,20319.012,20252.064,19925.174,21143.9
734,734,BTC_USDT,2022-11-04,20179.51,21287.65,20201.92,21143.9,7946640.5,306.08887,224.16315,64.097404,19959.486,18637.611,21281.361,-966211460.0,17158.95,19734.395,20649.04,19517.033,20677.95,70.8488,73.39077,78.47472,100.0,12.0,88.0,20494.197,20554.44,19749.973,20593.975,20414.217,20003.8,21297.59
735,735,BTC_USDT,2022-11-05,21080.01,21461.92,21143.9,21297.59,3254445.5,359.28766,251.18805,65.44115,20061.434,18659.414,21463.451,-962956990.0,16964.95,19821.531,20736.176,19498.738,20468.969,74.87571,83.6861,101.30686,100.0,8.0,92.0,20654.992,20607.178,19794.56,20828.514,20574.83,20087.271,20911.01
736,736,BTC_USDT,2022-11-06,20892.21,21357.29,21298.12,20911.01,2288863.5,366.03485,274.1574,59.4172,20129.535,18701.625,21557.447,-965245820.0,17089.6,19821.531,20749.66,19481.367,20468.969,81.54188,87.54876,99.56253,96.0,4.0,92.0,20741.396,20669.78,19840.791,20856.012,20635.953,20140.416,20588.52
737,737,BTC_USDT,2022-11-07,20398.12,21063.91,20898.85,20588.52,5679130.5,341.42407,287.61075,54.87886,20192.553,18800.88,21584.225,-970924990.0,16886.12,19821.531,20749.66,19481.367,20468.969,82.61042,76.596405,64.56837,92.0,4.0,92.0,20828.9,20669.377,19880.1,20766.848,20627.328,20169.326,18543.5
738,738,BTC_USDT,2022-11-08,17200.83,20671.54,20588.51,18543.5,24254018.0,155.11578,261.11176,36.066185,20163.469,18663.676,21663.262,-995179010.0,17117.17,19331.375,19331.375,19308.27,20468.969,73.40179,56.0602,21.377024,88.0,100.0,-12.0,20496.904,20442.809,19850.117,20025.732,20248.451,20064.434,15899.8
739,739,BTC_USDT,2022-11-09,15591.83,18583.04,18540.37,15899.8,14029431.0,-203.5134,168.18672,24.414427,20005.916,17652.562,22359.271,-1009208450.0,16967.94,18526.875,18526.875,19308.27,20468.969,55.041744,32.468636,-12.677587,84.0,100.0,-16.0,19448.084,19971.14,19742.383,18650.422,19457.787,19795.748,17595.79
740,740,BTC_USDT,2022-11-10,15768.46,18179.4,15905.27,17595.79,11896378.0,-346.87888,65.17361,38.2065,19927.744,17371.926,22483.562,-997312060.0,17086.63,18526.875,18526.875,19210.828,20468.969,37.38682,23.631636,-3.8787398,80.0,96.0,-16.0,18707.723,19681.357,19693.557,18298.877,19119.242,19653.814,17093.55
741,741,BTC_USDT,2022-11-11,16400.0,17700.11,17595.79,17093.55,6771123.5,-495.31378,-46.923874,36.105457,19822.488,16996.162,22648.812,-1004083140.0,16834.53,18526.875,18526.875,19184.22,20468.969,25.9187,21.655827,13.130081,76.0,92.0,-16.0,17944.232,19342.814,19624.822,17897.102,18750.934,19488.637,16817.18
742,742,BTC_USDT,2022-11-12,16649.43,17107.53,17060.26,16817.18,4664721.5,-628.01105,-163.14131,34.96597,19685.287,16569.916,22800.658,-1008747900.0,17220.47,18526.875,18526.875,19191.336,20468.969,24.050879,26.865173,32.493763,72.0,88.0,-16.0,17189.965,19009.432,19539.59,17537.127,18399.342,19316.285,16329.05
743,743,BTC_USDT,2022-11-13,16247.0,16949.99,16805.55,16329.05,6179530.0,-763.7584,-283.26474,32.985844,19535.082,16093.665,22976.5,-1014927420.0,17129.66,18526.875,18526.875,19191.336,20468.969,22.730995,19.671988,13.553971,68.0,84.0,-16.0,16747.074,18621.988,19444.53,17134.436,18022.926,19123.56,16619.34
744,744,BTC_USDT,2022-11-14,15831.0,17157.16,16329.05,16619.34,8992131.0,-838.25244,-394.26227,35.331276,19361.986,15706.284,23017.688,-1005935300.0,17123.99,18526.875,18474.559,19191.336,20468.969,21.172113,16.97918,8.593309,64.0,80.0,-16.0,16890.982,18169.533,19362.836,16962.736,17767.729,18961.996,16896.68
745,745,BTC_USDT,2022-11-15,16534.2,17100.0,16610.89,16896.68,9148812.0,-864.93994,-488.3978,37.579044,19168.31,15422.239,22914.38,-996786500.0,17090.89,18526.875,18327.871,19191.336,20468.969,18.027262,17.43062,16.237335,60.0,76.0,-16.0,16751.16,17729.441,19284.102,16940.717,17609.355,18828.75,16662.55
746,746,BTC_USDT,2022-11-16,16400.64,17003.06,16893.47,16662.55,9256867.0,-894.669,-569.65204,36.42793,18987.188,15126.075,22848.299,-1006043330.0,17206.02,18526.875,18131.684,19191.336,20468.969,17.911402,19.324406,22.150417,56.0,72.0,-16.0,16664.96,17304.596,19187.889,16847.996,17437.209,18688.996,16693.08
747,747,BTC_USDT,2022-11-17,16423.03,16745.12,16662.04,16693.08,6591215.0,-905.33,-636.78766,36.70021,18792.215,14881.552,22702.877,-999452160.0,17778.59,18526.875,17087.434,19312.742,20468.969,18.832722,19.743141,21.563978,52.0,68.0,-16.0,16640.14,16915.053,19100.053,16796.357,17301.914,18560.227,16704.49
748,748,BTC_USDT,2022-11-18,16560.0,16982.59,16684.52,16704.49,4067223.8,-902.45526,-689.92114,36.809147,18586.98,14690.458,22483.5,-995384900.0,17795.92,18526.875,16973.93,19250.191,20468.969,19.23978,18.651793,17.475817,48.0,64.0,-16.0,16715.229,16731.15,19019.363,16765.734,17193.291,18440.502,16703.41
749,749,BTC_USDT,2022-11-19,16560.0,16816.6,16698.95,16703.41,3173817.0,-890.00476,-729.93787,36.802692,18391.326,14529.26,22253.393,-998558720.0,17361.05,18526.875,16765.555,19250.191,20468.969,19.1311,18.998363,18.732893,44.0,60.0,-16.0,16732.043,16811.512,18941.115,16744.959,17104.22,18328.432,16280.84
750,750,BTC_USDT,2022-11-20,16194.61,16753.8,16703.38,16280.84,3887279.5,-903.8169,-764.7137,34.27,18180.688,14340.768,22020.607,-1002446020.0,16635.22,18526.875,16494.08,19427.033,20468.969,18.197397,16.942034,14.431307,40.0,56.0,-16.0,16608.875,16680.018,18845.168,16590.254,16954.516,18196.328,15779.36
751,751,BTC_USDT,2022-11-21,15516.08,16299.77,16279.96,15779.36,4789699.5,-944.3425,-800.63947,31.499578,17945.705,14121.97,21769.441,-1007235710.0,16777.41,18489.0,16336.62,19715.762,20468.969,16.08882,12.326062,4.800547,36.0,100.0,-64.0,16432.236,16548.598,18731.191,16319.956,16740.852,18040.396,16223.46
752,752,BTC_USDT,2022-11-22,15623.03,16300.0,15781.3,16223.46,3832679.2,-929.90485,-826.49255,36.4028,17749.328,13996.028,21502.629,-1003403010.0,16746.31,18489.0,16336.62,19715.762,20468.969,14.285224,13.587577,12.192283,32.0,96.0,-64.0,16338.3125,16489.227,18619.934,16287.79,16646.78,17923.174,16624.01
753,753,BTC_USDT,2022-11-23,16158.41,16685.46,16223.46,16624.01,4064821.0,-876.0434,-836.4027,40.537045,17570.355,13963.718,21176.992,-999338180.0,16443.27,18489.0,16308.04,19715.762,20468.969,16.390205,23.256975,36.990517,28.0,92.0,-64.0,16322.216,16518.723,18529.629,16399.863,16642.64,17839.357,16603.8
754,754,BTC_USDT,2022-11-24,16463.0,16815.0,16604.23,16603.8,3057339.2,-825.473,-834.21674,40.394367,17343.35,14113.102,20573.6,-1002395520.0,16900.55,18489.0,16259.57,19737.848,20468.969,25.000128,38.15583,64.46724,24.0,88.0,-64.0,16302.294,16517.168,18413.713,16467.842,16635.578,17759.645,16517.48
755,755,BTC_USDT,2022-11-25,16355.1,16617.32,16598.34,16517.48,2746183.0,-783.3311,-824.0396,39.750793,17104.346,14418.228,19790.463,-1005141700.0,16826.82,18489.0,16249.335,19839.625,20468.969,37.40691,50.807922,77.60995,20.0,84.0,-64.0,16349.622,16479.248,18271.955,16484.389,16614.105,17679.504,16458.62
756,756,BTC_USDT,2022-11-26,16399.72,16686.63,16520.62,16458.62,2251562.2,-746.08264,-808.44824,39.291096,16881.725,14831.788,18931.662,-1007393280.0,16820.62,18489.0,16249.335,19839.625,20468.969,48.34995,56.08609,71.55837,16.0,80.0,-64.0,16485.475,16458.855,18144.41,16475.799,16585.836,17600.736,16425.29
757,757,BTC_USDT,2022-11-27,16403.86,16596.38,16458.63,16425.29,2378807.8,-711.05585,-788.9698,39.015953,16673.564,15523.556,17823.572,-1009772100.0,16782.93,18489.0,16166.34,19862.266,20468.969,54.94889,57.952656,63.960186,12.0,76.0,-64.0,16525.84,16432.076,18005.502,16458.963,16556.645,17524.902,16209.04
758,758,BTC_USDT,2022-11-28,16004.99,16485.39,16421.79,16209.04,2914183.0,-692.76056,-769.7279,37.19598,16556.842,15774.635,17339.047,-1012686270.0,16834.23,18489.0,16165.54,19881.75,20468.969,55.411453,52.195614,45.76393,8.0,72.0,-64.0,16442.846,16382.531,17852.164,16375.655,16493.445,17440.008,16435.0
759,759,BTC_USDT,2022-11-29,16104.49,16535.46,16209.03,16435.0,2759791.5,-652.5067,-746.2837,40.32821,16583.602,15858.61,17308.592,-1009926460.0,16831.87,18489.0,16165.54,20073.762,20468.969,54.599476,53.65016,51.75153,4.0,68.0,-64.0,16409.086,16355.689,17712.781,16395.438,16482.818,17375.168,17158.95
760,760,BTC_USDT,2022-11-30,16429.49,17233.34,16434.14,17158.95,4406522.0,-555.78186,-708.1833,49.088936,16561.76,15941.273,17182.244,-1005519940.0,16919.46,18489.0,16428.186,20191.719,19720.164,57.6392,67.07182,85.937065,4.0,64.0,-64.0,16537.379,16443.5,17601.625,16649.941,16605.752,17361.219,16964.95
761,761,BTC_USDT,2022-12-01,16873.24,17280.0,17159.81,16964.95,5101295.5,-489.14236,-664.3751,47.09362,16555.328,15954.672,17155.986,-1010621250.0,16706.51,18436.684,16642.496,20278.852,19807.3,66.863434,79.86832,105.87808,4.0,60.0,-60.0,16638.645,16562.06,17484.49,16754.943,16671.06,17335.652,17089.6
